key,solver,time_sec,obj_val
cover_n10_seed00,BranchAndBound,0.0027600839966908097,"(27.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed00,GomoryCuttingPlane,0.0005487919552251697,"(27.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed00,SheraliAdams,0.0005585000035353005,"(27.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed01,BranchAndBound,0.00038162502460181713,"(24.0, array([1., 1., 0., 1., 1., 1., 0., 1., 1., 1.]))"
cover_n10_seed01,GomoryCuttingPlane,0.00040858302963897586,"(24.0, array([1., 1., 0., 1., 1., 1., 1., 1., 0., 1.]))"
cover_n10_seed01,SheraliAdams,0.0008951660129241645,"(24.0, array([1., 1., 0., 1., 1., 1., 0., 1., 1., 1.]))"
cover_n10_seed02,BranchAndBound,0.0003489580121822655,"(18.0, array([0., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed02,GomoryCuttingPlane,0.000486082979477942,"(18.0, array([1., 1., 1., 0., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed02,SheraliAdams,0.00040312501369044185,"(18.0, array([0., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed03,BranchAndBound,0.00794162496458739,"(19.0, array([ 1., -0.,  1.,  1.,  1.,  0.,  1.,  1.,  1.,  1.]))"
cover_n10_seed03,GomoryCuttingPlane,0.0010744580067694187,"(19.0, array([1., 0., 1., 1., 1., 1., 1., 1., 1., 0.]))"
cover_n10_seed03,SheraliAdams,0.026217416976578534,"(19.0, array([ 1., -0.,  1.,  1.,  1.,  0.,  1.,  1.,  1.,  1.]))"
cover_n10_seed04,BranchAndBound,0.0007832500268705189,"(23.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed04,GomoryCuttingPlane,0.0011258340091444552,"(23.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed04,SheraliAdams,0.0007180419634096324,"(23.0, array([1., 1., 1., 1., 1., 1., 1., 1., 1., 1.]))"
cover_n10_seed05,BranchAndBound,0.009247249981854111,"(20.0, array([1., 0., 1., 1., 0., 1., 1., 1., 0., 1.]))"
cover_n10_seed05,GomoryCuttingPlane,0.001266875013243407,"(20.0, array([1., 1., 1., 1., 1., 1., 1., 0., 0., 0.]))"
cover_n10_seed05,SheraliAdams,0.001138084044214338,"(20.0, array([ 1.,  0.,  1.,  1.,  1.,  1.,  1., -0.,  0.,  1.]))"
cover_n10_seed06,BranchAndBound,0.0011374170426279306,"(19.0, array([0., 1., 1., 1., 1., 0., 1., 1., 1., 1.]))"
cover_n10_seed06,GomoryCuttingPlane,0.0005604589823633432,"(19.0, array([0., 1., 1., 1., 1., 0., 1., 1., 1., 1.]))"
cover_n10_seed06,SheraliAdams,0.0005865000421181321,"(19.0, array([0., 1., 1., 1., 1., 0., 1., 1., 1., 1.]))"
cover_n10_seed07,BranchAndBound,0.0006137499585747719,"(23.0, array([ 1.,  1.,  1.,  1.,  1., -0., -0.,  1.,  1.,  1.]))"
cover_n10_seed07,GomoryCuttingPlane,0.0009826660389080644,"(23.0, array([1., 1., 1., 1., 1., 0., 0., 1., 1., 1.]))"
cover_n10_seed07,SheraliAdams,0.0009319160017184913,"(23.0, array([ 1.,  1.,  1.,  1.,  1., -0., -0.,  1.,  1.,  1.]))"
