key,solver,time_sec,obj_val
packing_n10_seed00,BranchAndBound,0.009531125018838793,"(12.0, array([ 1., -0.,  0.,  1., -0., -0., -0.,  1., -0.,  1.]))"
packing_n10_seed00,GomoryCuttingPlane,0.00793941703159362,fail: ValueError: Initial tableau is not primal feasible. Use TwoPhaseSimplex for problems with negative right-hand side values.
packing_n10_seed01,BranchAndBound,0.006503332988359034,"(10.0, array([ 1.,  1.,  0.,  0.,  1., -0., -0.,  0.,  0.,  0.]))"
packing_n10_seed01,GomoryCuttingPlane,0.09926012501819059,"(10.0, array([1., 1., 0., 0., 1., 0., 0., 0., 0., 0.]))"
packing_n10_seed02,BranchAndBound,0.007173124991822988,"(11.0, array([-0.,  0.,  0.,  1.,  1.,  1.,  1.,  1.,  0., -0.]))"
packing_n10_seed02,GomoryCuttingPlane,0.0005465419963002205,"(11.0, array([0., 0., 0., 1., 1., 1., 1., 1., 0., 0.]))"
packing_n10_seed03,BranchAndBound,0.0030653750291094184,"(13.0, array([ 0.,  0.,  1.,  1.,  1.,  0.,  1.,  1., -0., -0.]))"
packing_n10_seed03,GomoryCuttingPlane,0.0017056670039892197,"(13.0, array([0., 0., 1., 1., 1., 0., 1., 1., 0., 0.]))"
packing_n10_seed04,BranchAndBound,0.0038937090430408716,"(12.0, array([-0.,  0.,  1.,  1.,  1., -0.,  0.,  1.,  0., -0.]))"
packing_n10_seed04,GomoryCuttingPlane,0.0021820830297656357,"(12.0, array([0., 0., 1., 1., 0., 0., 1., 1., 0., 0.]))"
packing_n10_seed05,BranchAndBound,0.00500666699372232,"(18.0, array([ 0.,  1.,  1.,  1., -0.,  1., -0.,  1.,  1.,  0.]))"
packing_n10_seed05,GomoryCuttingPlane,0.0016779170255176723,"(18.0, array([0., 1., 1., 1., 0., 1., 0., 1., 1., 0.]))"
packing_n10_seed06,BranchAndBound,0.007149667013436556,"(9.0, array([ 0., -0.,  0.,  0.,  0.,  1.,  1., -0.,  0.,  1.]))"
packing_n10_seed06,GomoryCuttingPlane,0.0011095000081695616,"(9.0, array([0., 0., 0., 0., 0., 1., 1., 0., 0., 1.]))"
packing_n10_seed07,BranchAndBound,0.0012888750061392784,"(20.0, array([ 1.,  1.,  0., -0.,  1.,  1.,  1.,  1., -0.,  1.]))"
packing_n10_seed07,GomoryCuttingPlane,0.000578833045437932,"(20.0, array([1., 1., 0., 0., 1., 1., 1., 1., 0., 1.]))"
packing_n10_seed08,BranchAndBound,0.014893541985657066,"(19.0, array([ 1.,  1., -0.,  1., -0.,  1.,  1., -0.,  0.,  1.]))"
packing_n10_seed08,GomoryCuttingPlane,0.0014488750020973384,"(19.0, array([1., 1., 0., 1., 0., 1., 1., 0., 0., 1.]))"
packing_n10_seed09,BranchAndBound,0.00044045899994671345,"(13.0, array([-0.,  1., -0.,  0.,  0.,  1.,  1.,  1.,  0.,  1.]))"
packing_n10_seed09,GomoryCuttingPlane,0.0004194999928586185,"(13.0, array([0., 1., 1., 0., 0., 1., 1., 1., 0., 0.]))"
packing_n10_seed10,BranchAndBound,0.00041383301140740514,"(11.0, array([ 0.,  0.,  1., -0.,  1.,  0.,  0.,  1.,  1.,  0.]))"
packing_n10_seed10,GomoryCuttingPlane,0.0003345829900354147,"(11.0, array([0., 0., 1., 0., 1., 0., 0., 1., 1., 0.]))"
packing_n10_seed11,BranchAndBound,0.0036807500291615725,"(12.0, array([-0.,  0.,  1., -0., -0.,  1.,  1.,  0.,  1.,  0.]))"
packing_n10_seed11,GomoryCuttingPlane,0.0014827499981038272,"(12.0, array([0., 0., 1., 0., 0., 1., 1., 0., 1., 0.]))"
packing_n10_seed12,BranchAndBound,0.0032229580101557076,"(17.0, array([ 0., -0.,  1.,  0.,  0.,  1.,  1.,  0.,  1.,  1.]))"
packing_n10_seed12,GomoryCuttingPlane,0.0009952500113286078,"(17.0, array([0., 1., 1., 1., 0., 0., 1., 0., 1., 1.]))"
packing_n10_seed13,BranchAndBound,0.002150040993001312,"(14.0, array([ 1.,  1.,  0.,  1., -0.,  1.,  0.,  0., -0.,  0.]))"
packing_n10_seed13,GomoryCuttingPlane,0.001031499996315688,"(14.0, array([1., 0., 0., 1., 0., 1., 0., 0., 0., 1.]))"
packing_n10_seed14,BranchAndBound,0.001180000021122396,"(9.0, array([ 1.,  1.,  0., -0.,  1.,  0.,  0.,  0., -0.,  1.]))"
packing_n10_seed14,GomoryCuttingPlane,0.00162695802282542,"(9.0, array([1., 1., 0., 0., 1., 0., 0., 0., 0., 1.]))"
packing_n10_seed15,BranchAndBound,0.00042779097566381097,"(18.0, array([ 0., -0.,  1.,  1.,  1., -0.,  1.,  1.,  1.,  1.]))"
packing_n10_seed15,GomoryCuttingPlane,0.0006352500058710575,"(18.0, array([0., 0., 1., 1., 1., 0., 1., 1., 1., 1.]))"
packing_n10_seed16,BranchAndBound,0.002907541987951845,"(12.0, array([ 1.,  1., -0.,  0.,  0., -0.,  0.,  1.,  1.,  0.]))"
packing_n10_seed16,GomoryCuttingPlane,0.001740582985803485,"(12.0, array([1., 1., 0., 0., 0., 0., 0., 1., 1., 0.]))"
packing_n10_seed17,BranchAndBound,0.007529833004809916,"(18.0, array([ 1.,  0.,  1.,  1.,  1.,  1.,  0.,  1., -0.,  0.]))"
packing_n10_seed17,GomoryCuttingPlane,0.09186058398336172,"(17.0, array([0., 0., 1., 1., 1., 1., 0., 1., 0., 1.]))"
packing_n10_seed18,BranchAndBound,0.007612665998749435,"(15.0, array([ 1.,  1.,  1.,  0., -0.,  0., -0.,  0.,  1.,  1.]))"
packing_n10_seed18,GomoryCuttingPlane,0.06343216699315235,"(16.0, array([1., 1., 1., 0., 1., 0., 0., 0., 1., 1.]))"
packing_n10_seed19,BranchAndBound,0.000583500019274652,"(10.0, array([ 0.,  1., -0.,  1.,  0.,  0., -0.,  0.,  1.,  0.]))"
packing_n10_seed19,GomoryCuttingPlane,0.00037287495797500014,"(10.0, array([0., 1., 0., 1., 0., 0., 0., 0., 1., 0.]))"
packing_n10_seed20,BranchAndBound,0.010070040996652097,"(20.0, array([ 1.,  1.,  0.,  1., -0.,  1.,  1., -0.,  1.,  1.]))"
packing_n10_seed20,GomoryCuttingPlane,0.03330495802219957,"(19.0, array([1., 1., 0., 1., 0., 1., 0., 0., 1., 1.]))"
packing_n10_seed21,BranchAndBound,0.013450582977384329,"(16.0, array([-0.,  1.,  0., -0.,  0.,  1.,  1.,  1., -0.,  1.]))"
packing_n10_seed21,GomoryCuttingPlane,0.0317026250413619,"(16.0, array([0., 1., 0., 0., 1., 1., 1., 0., 0., 1.]))"
