key,solver,time_sec,obj_val
packing_n10_seed00,BranchAndBound,0.008532292034942657,"(12.0, array([ 1., -0.,  0.,  1., -0., -0., -0.,  1., -0.,  1.]))"
packing_n10_seed00,GomoryCuttingPlane,0.006755459005944431,fail: ValueError: Initial tableau is not primal feasible. Use TwoPhaseSimplex for problems with negative right-hand side values.
packing_n10_seed01,BranchAndBound,0.005936750036198646,"(10.0, array([ 1.,  1.,  0.,  0.,  1., -0., -0.,  0.,  0.,  0.]))"
packing_n10_seed01,GomoryCuttingPlane,0.06346262502484024,"(10.0, array([1., 1., 0., 0., 1., 0., 0., 0., 0., 0.]))"
packing_n10_seed02,BranchAndBound,0.006821500021032989,"(11.0, array([-0.,  0.,  0.,  1.,  1.,  1.,  1.,  1.,  0., -0.]))"
packing_n10_seed02,GomoryCuttingPlane,0.0008036660146899521,"(11.0, array([0., 0., 0., 1., 1., 1., 1., 1., 0., 0.]))"
packing_n10_seed03,BranchAndBound,0.0031053750426508486,"(13.0, array([ 0.,  0.,  1.,  1.,  1.,  0.,  1.,  1., -0., -0.]))"
packing_n10_seed03,GomoryCuttingPlane,0.001388792006764561,"(13.0, array([0., 0., 1., 1., 1., 0., 1., 1., 0., 0.]))"
packing_n10_seed04,BranchAndBound,0.003219667007215321,"(12.0, array([-0.,  0.,  1.,  1.,  1., -0.,  0.,  1.,  0., -0.]))"
packing_n10_seed04,GomoryCuttingPlane,0.002227541001047939,"(12.0, array([0., 0., 1., 1., 0., 0., 1., 1., 0., 0.]))"
packing_n10_seed05,BranchAndBound,0.003795791999436915,"(18.0, array([ 0.,  1.,  1.,  1., -0.,  1., -0.,  1.,  1.,  0.]))"
packing_n10_seed05,GomoryCuttingPlane,0.0009117090376093984,"(18.0, array([0., 1., 1., 1., 0., 1., 0., 1., 1., 0.]))"
packing_n10_seed06,BranchAndBound,0.004130832967348397,"(9.0, array([ 0., -0.,  0.,  0.,  0.,  1.,  1., -0.,  0.,  1.]))"
packing_n10_seed06,GomoryCuttingPlane,0.0013166669523343444,"(9.0, array([0., 0., 0., 0., 0., 1., 1., 0., 0., 1.]))"
packing_n10_seed07,BranchAndBound,0.0011911660549230874,"(20.0, array([ 1.,  1.,  0., -0.,  1.,  1.,  1.,  1., -0.,  1.]))"
packing_n10_seed07,GomoryCuttingPlane,0.0007107089622877538,"(20.0, array([1., 1., 0., 0., 1., 1., 1., 1., 0., 1.]))"
packing_n10_seed08,BranchAndBound,0.01881420804420486,"(19.0, array([ 1.,  1., -0.,  1., -0.,  1.,  1., -0.,  0.,  1.]))"
packing_n10_seed08,GomoryCuttingPlane,0.001274458016268909,"(19.0, array([1., 1., 0., 1., 0., 1., 1., 0., 0., 1.]))"
packing_n10_seed09,BranchAndBound,0.00040783302392810583,"(13.0, array([-0.,  1., -0.,  0.,  0.,  1.,  1.,  1.,  0.,  1.]))"
packing_n10_seed09,GomoryCuttingPlane,0.000417000032030046,"(13.0, array([0., 1., 1., 0., 0., 1., 1., 1., 0., 0.]))"
packing_n10_seed10,BranchAndBound,0.00045241700718179345,"(11.0, array([ 0.,  0.,  1., -0.,  1.,  0.,  0.,  1.,  1.,  0.]))"
packing_n10_seed10,GomoryCuttingPlane,0.00033958395943045616,"(11.0, array([0., 0., 1., 0., 1., 0., 0., 1., 1., 0.]))"
packing_n10_seed11,BranchAndBound,0.00672870798734948,"(12.0, array([-0.,  0.,  1., -0., -0.,  1.,  1.,  0.,  1.,  0.]))"
packing_n10_seed11,GomoryCuttingPlane,0.0015512499958276749,"(12.0, array([0., 0., 1., 0., 0., 1., 1., 0., 1., 0.]))"
packing_n10_seed12,BranchAndBound,0.0031809170031920075,"(17.0, array([ 0., -0.,  1.,  0.,  0.,  1.,  1.,  0.,  1.,  1.]))"
packing_n10_seed12,GomoryCuttingPlane,0.0010696250246837735,"(17.0, array([0., 1., 1., 1., 0., 0., 1., 0., 1., 1.]))"
packing_n10_seed13,BranchAndBound,0.0030074999667704105,"(14.0, array([ 1.,  1.,  0.,  1., -0.,  1.,  0.,  0., -0.,  0.]))"
packing_n10_seed13,GomoryCuttingPlane,0.0011153329978697002,"(14.0, array([1., 0., 0., 1., 0., 1., 0., 0., 0., 1.]))"
packing_n10_seed14,BranchAndBound,0.0026486249989829957,"(9.0, array([ 1.,  1.,  0., -0.,  1.,  0.,  0.,  0., -0.,  1.]))"
packing_n10_seed14,GomoryCuttingPlane,0.003779082966502756,"(9.0, array([1., 1., 0., 0., 1., 0., 0., 0., 0., 1.]))"
packing_n10_seed15,BranchAndBound,0.0009380830451846123,"(18.0, array([ 0., -0.,  1.,  1.,  1., -0.,  1.,  1.,  1.,  1.]))"
packing_n10_seed15,GomoryCuttingPlane,0.0008124160231091082,"(18.0, array([0., 0., 1., 1., 1., 0., 1., 1., 1., 1.]))"
packing_n10_seed16,BranchAndBound,0.004574750026222318,"(12.0, array([ 1.,  1., -0.,  0.,  0., -0.,  0.,  1.,  1.,  0.]))"
packing_n10_seed16,GomoryCuttingPlane,0.0023912909673526883,"(12.0, array([1., 1., 0., 0., 0., 0., 0., 1., 1., 0.]))"
packing_n10_seed17,BranchAndBound,0.01319091598270461,"(18.0, array([ 1.,  0.,  1.,  1.,  1.,  1.,  0.,  1., -0.,  0.]))"
packing_n10_seed17,GomoryCuttingPlane,0.07052825001301244,"(17.0, array([0., 0., 1., 1., 1., 1., 0., 1., 0., 1.]))"
packing_n10_seed18,BranchAndBound,0.0068218340165913105,"(15.0, array([ 1.,  1.,  1.,  0., -0.,  0., -0.,  0.,  1.,  1.]))"
packing_n10_seed18,GomoryCuttingPlane,0.10170295898569748,"(16.0, array([1., 1., 1., 0., 1., 0., 0., 0., 1., 1.]))"
packing_n10_seed19,BranchAndBound,0.0006132919806987047,"(10.0, array([ 0.,  1., -0.,  1.,  0.,  0., -0.,  0.,  1.,  0.]))"
packing_n10_seed19,GomoryCuttingPlane,0.000387999985832721,"(10.0, array([0., 1., 0., 1., 0., 0., 0., 0., 1., 0.]))"
packing_n11_seed00,BranchAndBound,0.006614374986384064,"(12.0, array([-0.,  1.,  0., -0., -0.,  0.,  1.,  1.,  0.,  0.,  0.]))"
packing_n11_seed00,GomoryCuttingPlane,0.0009621669887565076,"(12.0, array([0., 1., 0., 0., 0., 0., 1., 1., 0., 0., 0.]))"
packing_n11_seed01,BranchAndBound,0.0013144999975338578,"(18.0, array([ 0.,  0.,  0.,  1.,  1.,  1.,  1.,  1.,  1., -0.,  1.]))"
packing_n11_seed01,GomoryCuttingPlane,0.0004887920222245157,"(18.0, array([0., 0., 1., 1., 1., 1., 0., 1., 1., 0., 1.]))"
packing_n11_seed02,BranchAndBound,0.013556791003793478,"(12.0, array([ 1.,  0.,  0.,  1., -0.,  0.,  1., -0.,  0.,  1.,  0.]))"
packing_n11_seed02,GomoryCuttingPlane,0.05923708400223404,"(11.0, array([1., 0., 0., 0., 1., 0., 1., 0., 0., 0., 1.]))"
packing_n11_seed03,BranchAndBound,0.0069794169976376,"(18.0, array([ 1.,  0.,  1.,  1., -0.,  1.,  1.,  0.,  0.,  0.,  0.]))"
packing_n11_seed03,GomoryCuttingPlane,0.04892262502107769,"(19.0, array([1., 1., 0., 1., 1., 1., 1., 0., 0., 0., 0.]))"
packing_n11_seed04,BranchAndBound,0.0005779160419479012,"(23.0, array([ 1.,  0.,  1.,  1.,  1., -0.,  1.,  1.,  0.,  1.,  1.]))"
packing_n11_seed04,GomoryCuttingPlane,0.0005542500293813646,"(23.0, array([0., 1., 1., 1., 0., 1., 1., 0., 0., 1., 1.]))"
packing_n11_seed05,BranchAndBound,0.007685958000365645,"(25.0, array([ 1.,  0.,  0.,  1.,  1.,  1.,  1., -0., -0.,  1.,  1.]))"
packing_n11_seed05,GomoryCuttingPlane,0.0008667079964652658,"(25.0, array([1., 0., 0., 1., 1., 1., 1., 0., 0., 1., 1.]))"
packing_n11_seed06,BranchAndBound,0.005757083999924362,"(23.0, array([ 1., -0., -0.,  1.,  0.,  1.,  1.,  1.,  0.,  1.,  1.]))"
packing_n11_seed06,GomoryCuttingPlane,0.0011471670004539192,"(23.0, array([1., 0., 0., 1., 0., 1., 1., 1., 0., 1., 1.]))"
packing_n11_seed07,BranchAndBound,0.008983457984868437,"(16.0, array([ 0.,  1.,  0.,  0.,  1.,  1., -0.,  1.,  0.,  1., -0.]))"
packing_n11_seed07,GomoryCuttingPlane,0.0016855830326676369,"(16.0, array([0., 0., 0., 0., 1., 1., 1., 1., 0., 1., 0.]))"
packing_n11_seed08,BranchAndBound,0.0005177080165594816,"(18.0, array([-0.,  0.,  1.,  1.,  1.,  1.,  0., -0.,  0.,  1.,  1.]))"
packing_n11_seed08,GomoryCuttingPlane,0.0005127500044181943,"(18.0, array([0., 0., 1., 1., 1., 1., 0., 0., 0., 1., 1.]))"
packing_n11_seed09,BranchAndBound,0.012184832943603396,"(22.0, array([ 1.,  1.,  1.,  1.,  0.,  1.,  1.,  1., -0.,  1.,  0.]))"
packing_n11_seed09,GomoryCuttingPlane,0.0032546670408919454,"(22.0, array([1., 1., 1., 1., 0., 1., 1., 1., 0., 1., 0.]))"
packing_n11_seed10,BranchAndBound,0.004837041953578591,"(18.0, array([ 1., -0., -0.,  1.,  0., -0.,  1.,  1.,  1.,  1.,  0.]))"
packing_n11_seed10,GomoryCuttingPlane,0.0009264579857699573,"(18.0, array([1., 0., 0., 1., 0., 0., 1., 1., 1., 1., 0.]))"
packing_n11_seed11,BranchAndBound,0.00038829201366752386,"(16.0, array([1., 1., 0., 0., 1., 0., 1., 1., 0., 0., 1.]))"
packing_n11_seed11,GomoryCuttingPlane,0.0004503749660216272,"(16.0, array([1., 1., 0., 0., 1., 0., 1., 1., 0., 0., 1.]))"
packing_n11_seed12,BranchAndBound,0.009381874988321215,"(14.0, array([ 0.,  1., -0.,  0., -0.,  1., -0.,  1.,  0., -0.,  1.]))"
packing_n11_seed12,GomoryCuttingPlane,0.016992832999676466,"(13.0, array([0., 0., 0., 0., 1., 1., 0., 1., 0., 0., 1.]))"
packing_n11_seed13,BranchAndBound,0.001663499977439642,"(11.0, array([ 0., -0.,  0.,  0.,  0.,  1.,  0.,  1.,  0.,  1.,  1.]))"
packing_n11_seed13,GomoryCuttingPlane,0.000707291008438915,"(11.0, array([0., 0., 0., 0., 0., 1., 0., 1., 0., 1., 1.]))"
packing_n11_seed14,BranchAndBound,0.05690716701792553,"(10.0, array([-0.,  0.,  1.,  1.,  0.,  1.,  0.,  0., -0.,  1.,  0.]))"
packing_n11_seed14,GomoryCuttingPlane,0.0575193339609541,"(12.0, array([0., 0., 1., 1., 0., 1., 0., 1., 1., 0., 0.]))"
packing_n11_seed15,BranchAndBound,0.0006262499955482781,"(33.0, array([-0.,  1.,  0.,  1.,  1.,  1.,  1.,  1.,  1.,  1.,  1.]))"
packing_n11_seed15,GomoryCuttingPlane,0.0006935420096851885,"(33.0, array([0., 1., 0., 1., 1., 1., 1., 1., 1., 1., 1.]))"
packing_n11_seed16,BranchAndBound,0.0004985409905202687,"(14.0, array([ 0.,  1.,  1., -0., -0.,  0.,  1., -0.,  1.,  0.,  0.]))"
packing_n11_seed16,GomoryCuttingPlane,0.00041312503162771463,"(14.0, array([0., 1., 1., 0., 0., 0., 1., 1., 0., 0., 0.]))"
packing_n11_seed17,BranchAndBound,0.004386416985653341,"(17.0, array([ 1.,  0., -0.,  1.,  1.,  1.,  0.,  1.,  0.,  1., -0.]))"
packing_n11_seed17,GomoryCuttingPlane,0.0025870410026982427,"(17.0, array([0., 0., 1., 1., 1., 1., 0., 1., 1., 1., 0.]))"
packing_n11_seed18,BranchAndBound,0.004928249982185662,"(14.0, array([ 0.,  0.,  0.,  1.,  1.,  1.,  1.,  1.,  0.,  1., -0.]))"
packing_n11_seed18,GomoryCuttingPlane,0.002210332953836769,"(14.0, array([0., 0., 0., 1., 1., 1., 1., 1., 0., 1., 0.]))"
packing_n11_seed19,BranchAndBound,0.005020374956075102,"(16.0, array([ 1.,  0.,  1.,  0.,  0.,  1.,  1.,  1.,  0.,  0., -0.]))"
packing_n11_seed19,GomoryCuttingPlane,0.0585469159996137,fail: ValueError: Initial tableau is not primal feasible. Use TwoPhaseSimplex for problems with negative right-hand side values.
packing_n12_seed00,BranchAndBound,0.0006018330459482968,"(16.0, array([ 1.,  1.,  1.,  0.,  0., -0.,  1.,  1.,  0., -0.,  1.,  0.]))"
packing_n12_seed00,GomoryCuttingPlane,0.00146191701060161,"(16.0, array([1., 1., 1., 0., 0., 0., 1., 1., 0., 0., 1., 0.]))"
packing_n12_seed01,BranchAndBound,0.009716000000480562,"(24.0, array([-0.,  1.,  1.,  0.,  1.,  1.,  1.,  1., -0.,  1., -0.,  1.]))"
packing_n12_seed01,GomoryCuttingPlane,0.001467459020204842,"(24.0, array([1., 1., 0., 0., 1., 0., 1., 1., 1., 1., 1., 0.]))"
packing_n12_seed02,BranchAndBound,0.0005225420463830233,"(18.0, array([ 1.,  0.,  1., -0.,  0.,  0.,  0.,  1.,  1.,  1.,  0., -0.]))"
packing_n12_seed02,GomoryCuttingPlane,0.0005994579987600446,"(18.0, array([1., 0., 1., 0., 0., 0., 0., 1., 1., 1., 0., 0.]))"
packing_n12_seed03,BranchAndBound,0.03075112501392141,"(26.0, array([ 1., -0.,  0., -0.,  1., -0.,  1.,  1.,  1.,  1.,  1.,  1.]))"
packing_n12_seed03,GomoryCuttingPlane,0.045477707986719906,"(30.0, array([1., 1., 0., 1., 1., 1., 1., 1., 0., 1., 1., 1.]))"
packing_n12_seed04,BranchAndBound,0.010187250038143247,"(10.0, array([ 0.,  0.,  1.,  1., -0.,  0., -0.,  0.,  1.,  0.,  0.,  0.]))"
packing_n12_seed04,GomoryCuttingPlane,0.07674337498610839,"(8.0, array([0., 0., 1., 0., 0., 0., 0., 0., 1., 0., 1., 0.]))"
packing_n12_seed05,BranchAndBound,0.013316625030711293,"(21.0, array([-0.,  1.,  0.,  1.,  1., -0., -0.,  1.,  1.,  0.,  1.,  1.]))"
packing_n12_seed05,GomoryCuttingPlane,0.0016733750235289335,"(21.0, array([0., 0., 0., 0., 1., 1., 0., 1., 1., 0., 1., 1.]))"
packing_n12_seed06,BranchAndBound,0.017539333028253168,"(21.0, array([ 0.,  0.,  1.,  1.,  1., -0.,  1.,  1.,  1.,  1.,  0.,  0.]))"
packing_n12_seed06,GomoryCuttingPlane,0.000927707995288074,"(21.0, array([0., 0., 1., 1., 1., 0., 1., 1., 1., 1., 0., 0.]))"
packing_n12_seed07,BranchAndBound,0.008168750035110861,"(23.0, array([ 0.,  1.,  0.,  1.,  1.,  1., -0.,  1.,  1., -0.,  1.,  0.]))"
packing_n12_seed07,GomoryCuttingPlane,0.023574957973323762,"(25.0, array([0., 1., 1., 0., 1., 1., 1., 0., 1., 0., 1., 0.]))"
packing_n12_seed08,BranchAndBound,0.016817707975860685,"(11.0, array([ 1.,  0.,  0.,  1.,  1.,  0.,  0.,  1.,  0., -0.,  0., -0.]))"
